cellId,ÉÏÐÐÐ¡ÇøÁ÷Á¿£¨MB£©,ÏÂÐÐÐ¡ÇøÁ÷Á¿£¨MB£©,ÊÇ·ñÎªµÀÂ·Ð¡Çø
460-00-703656-13,108.4456787,1233.015137,·ñ
460-00-661483-13,83.79553223,949.2147217,·ñ
460-00-718597-11,17.4510498,181.2409668,·ñ
460-00-661738-12,219.7426758,2094.647461,·ñ
460-00-718582-12,28.82177734,173.3518066,·ñ
460-00-703636-13,29.45166016,279.4790039,·ñ
460-00-703706-12,128.1776123,1251.180786,·ñ
460-00-661495-11,144.2437744,1113.406372,·ñ
460-00-718378-12,0,0,·ñ
460-00-719006-11,359.8430176,3079.334473,·ñ
460-00-718377-13,125.2700195,1533.720459,·ñ
460-00-661620-123,54.69396973,669.2945557,·ñ
460-00-718846-12,0,0,·ñ
460-00-661294-12,85.54174805,434.5146484,·ñ
460-00-661529-13,330.0181885,2404.259644,·ñ
460-00-703594-13,57.32653809,441.7631836,·ñ
460-00-718656-12,128.1425781,123.8526611,·ñ
460-00-661339-12,87.70532227,799.0285645,·ñ
460-00-708533-12,585.9677734,5965.38269,·ñ
460-00-661642-21,35.89318848,306.7315674,·ñ
460-00-718812-21,395.1103516,3250.976685,·ñ
460-00-703917-11,56.94177246,281.4031982,·ñ
460-00-661328-111,145.3035889,728.1558838,·ñ
460-00-708432-21,43.67663574,277.5604248,·ñ
460-00-703736-11,434.5443115,2918.247681,·ñ
460-00-708513-11,198.9543457,1544.338623,·ñ
460-00-718337-11,29.7467041,315.4854736,·ñ
460-00-661265-13,210.6564941,2308.614136,·ñ
460-00-661606-24,709.6505127,4408.98291,·ñ
460-00-661543-13,82.95654297,1561.548706,·ñ
460-00-703524-11,18.61657715,346.2697754,·ñ
460-00-203055-133,4096.830322,42277.60876,·ñ
460-00-203338-132,465.5240479,3410.837769,·ñ
460-00-661730-12,90.72607422,522.9354248,·ñ
460-00-661355-11,2.828491211,27.89086914,·ñ
460-00-661683-12,1479.222656,16389.05469,·ñ
460-00-718579-11,3.977172852,15.13696289,·ñ
460-00-703648-11,0.000732422,0.00012207,·ñ
460-00-704629-12,189.847168,1479.87085,·ñ
460-00-703699-11,61.78833008,385.8138428,·ñ
460-00-708444-21,5.614501953,24.22790527,·ñ
460-00-703938-13,130.5847168,1044.003418,·ñ
460-00-661304-111,53.63879395,552.916748,·ñ
460-00-704543-21,126.7947998,983.0024414,·ñ
460-00-661674-11,5.814575195,26.91906738,·ñ
460-00-661657-13,87.38024902,1081.557983,·ñ
460-00-703514-12,106.427124,881.3188477,·ñ
460-00-718505-12,96.57006836,760.5007324,·ñ
460-00-661453-12,56.81066895,564.6068115,·ñ
460-00-661367-13,11.44897461,111.2205811,·ñ
460-00-661569-13,153.0446777,1890.119995,·ñ
460-00-718659-11,87.04296875,385.2664795,·ñ
460-00-704658-13,80.58581543,775.6140137,·ñ
460-00-718654-11,5.576171875,37.68493652,·ñ
460-00-203058-132,2815.148804,31321.0708,·ñ
460-00-661653-11,61.33288574,301.6864014,·ñ
460-00-703929-11,5.258056641,116.6075439,·ñ
460-00-704607-12,72.81469727,1392.812378,·ñ
460-00-703695-12,19.33239746,143.4056396,·ñ
460-00-661442-13,239.2801514,2401.234863,·ñ
460-00-704601-13,75.04907227,642.3204346,·ñ
460-00-703505-13,116.9908447,965.373291,·ñ
460-00-661740-13,285.1312256,5490.943604,·ñ
460-00-703823-11,38.90222168,225.3563232,·ñ
460-00-703905-12,7.475463867,36.72241211,·ñ
460-00-718414-21,6.424682617,72.79748535,·ñ
460-00-703698-11,107.9661865,898.1802979,·ñ
460-00-704599-12,29.95263672,112.9975586,·ñ
460-00-703960-11,90.36645508,668.3609619,·ñ
460-00-718519-11,174.0150146,2265.034424,·ñ
460-00-661508-13,81.41052246,569.4416504,·ñ
460-00-661375-13,369.7869873,3284.140869,·ñ
460-00-661486-111,121.8392334,1068.406494,·ñ
460-00-703491-11,391.4190674,4002.481934,·ñ
460-00-708563-1,248.496002,1992.431649,·ñ
460-00-703870-13,32.54736328,259.0617676,·ñ
460-00-704633-11,110.5797119,1009.879761,·ñ
460-00-708466-21,19.11767578,136.7618408,·ñ
460-00-708527-21,81.8269043,1066.31604,·ñ
460-00-661643-13,47.63098145,429.7723389,·ñ
460-00-708433-21,8.067993164,79.06262207,·ñ
460-00-708407-21,13.59973145,62.67797852,·ñ
460-00-661505-12,86.65917969,740.2648926,·ñ
460-00-203378-111,7.688232422,71.2322998,·ñ
460-00-708561-1,195.7813965,1328.120066,·ñ
460-00-704587-11,9.701293945,109.8699951,·ñ
460-00-661385-13,163.4350586,883.1317139,·ñ
460-00-203226-131,136.8839111,890.1169434,·ñ
460-00-661326-113,17.99389648,116.3518066,·ñ
460-00-703502-11,141.1550293,1002.624512,·ñ
460-00-704688-11,21.62646484,153.5548096,·ñ
460-00-661630-21,11.9453125,59.55932617,·ñ
460-00-661454-11,471.3096924,5397.284058,·ñ
460-00-703784-11,173.008667,932.0892334,·ñ
460-00-703885-11,85.4185791,931.3626709,·ñ
460-00-703573-11,37.84765625,232.9567871,·ñ
460-00-203057-133,154.7825928,973.6358643,·ñ
460-00-704592-13,162.6478271,1270.389526,·ñ
460-00-708600-1,397.9530557,3082.184248,·ñ
460-00-703631-13,262.5917969,2315.087158,·ñ
460-00-661413-11,453.2652588,2625.560913,·ñ
460-00-661309-13,523.8129883,6233.164429,·ñ
460-00-703750-13,15.41943359,136.6245117,·ñ
460-00-718558-12,175.1561279,3092.233276,·ñ
460-00-719012-11,0,0,·ñ
460-00-203225-131,150.0467529,1377.372314,·ñ
460-00-703826-11,9.306152344,83.92626953,·ñ
460-00-661688-12,472.0941162,5370.529663,·ñ
460-00-703766-13,231.8897705,3016.209473,·ñ
460-00-718799-21,7.696166992,35.8001709,·ñ
460-00-703836-13,107.2009277,424.7089844,·ñ
460-00-661316-111,102.2806396,1106.876343,·ñ
460-00-718805-21,76.51550293,489.3237305,·ñ
460-00-703566-12,1.470336914,4.901733398,·ñ
460-00-661501-13,6.200195313,56.62890625,·ñ
460-00-708566-1,429.0683604,3965.166416,·ñ
460-00-203293-133,0,0,·ñ
460-00-661284-13,295.0253906,2743.517822,·ñ
460-00-661733-11,7.404785156,34.5098877,·ñ
460-00-661592-21,215.1512451,1299.396484,·ñ
460-00-661696-13,1134.004028,12365.64685,·ñ
460-00-703515-13,24.43066406,191.0933838,·ñ
460-00-703522-12,290.2305908,2044.102051,·ñ
460-00-718460-13,108.8959961,1147.546997,·ñ
460-00-718583-13,37.08361816,570.6169434,·ñ
460-00-703637-12,67.95825195,571.6461182,·ñ
460-00-718537-12,457.8692627,3899.557495,·ñ
460-00-661319-11,24.8371582,230.1326904,·ñ
460-00-718492-11,34.85009766,367.2559814,·ñ
460-00-718631-11,52.25524902,174.3713379,·ñ
460-00-704565-21,6.343505859,66.54980469,·ñ
460-00-718940-11,103.3415527,582.7371826,·ñ
460-00-203140-132,0,0,·ñ
460-00-703584-12,246.1368408,1727.219971,·ñ
460-00-719001-11,617.9205322,5001.746704,·ñ
460-00-718966-11,0,0,·ñ
460-00-661329-11,33.36328125,249.7120361,·ñ
460-00-718491-11,59.93322754,783.0556641,·ñ
460-00-703772-11,52.85498047,412.8094482,·ñ
460-00-661392-12,579.1711426,7196.50293,·ñ
460-00-661564-13,0,0,·ñ
460-00-703495-13,123.4606934,1626.998291,·ñ
460-00-661451-11,35.35949707,312.4909668,·ñ
460-00-703642-12,136.4405518,1017.765869,·ñ
460-00-203422-133,733.3939209,6039.422241,·ñ
460-00-661510-113,114.3913574,828.8897705,·ñ
460-00-203021-132,0,0,·ñ
460-00-718416-21,15.61279297,398.8199463,·ñ
460-00-661403-13,340.2558594,3864.389282,·ñ
460-00-703591-11,177.4298096,913.487915,·ñ
460-00-703533-12,105.4256592,857.3577881,·ñ
460-00-704661-13,58.28442383,355.1234131,·ñ
460-00-703718-11,23.3190918,253.7856445,·ñ
460-00-203255-132,415.9180908,3594.70813,·ñ
460-00-661692-13,10.55004883,33.296875,·ñ
460-00-708354-21,19.56384277,156.241333,·ñ
460-00-718811-21,26.39208984,282.3999023,·ñ
460-00-661404-12,36.68054199,399.5241699,·ñ
460-00-704536-21,118.7269287,885.7209473,·ñ
460-00-703899-12,65.72509766,601.2827148,·ñ
460-00-708557-121,50.9107666,656.2243652,·ñ
460-00-704669-13,105.1628418,940.1230469,·ñ
460-00-661278-13,138.6071777,1113.75,·ñ
460-00-661620-21,59.01171875,565.8557129,·ñ
460-00-704697-13,0,0,·ñ
460-00-718576-11,77.63623047,852.0697021,·ñ
460-00-718646-12,233.5141602,1761.9104,·ñ
460-00-703956-12,21.2244873,235.2036133,·ñ
460-00-661519-11,591.3131104,7008.153076,·ñ
460-00-718436-11,73.84460449,736.993042,·ñ
460-00-703588-11,122.293457,863.5119629,·ñ
460-00-703808-13,276.7495117,2566.195801,·ñ
460-00-661633-13,261.8903809,1996.276611,·ñ
460-00-718412-12,28.20300293,234.1643066,·ñ
460-00-719061-11,9.623291016,17.04431152,·ñ
460-00-703897-12,106.166748,880.6119385,·ñ
460-00-718823-13,66.3671875,461.7414551,·ñ
460-00-703901-11,101.2475586,916.8956299,·ñ
460-00-661661-112,421.7175293,7369.08667,·ñ
460-00-703558-12,38.73803711,574.5539551,·ñ
460-00-661671-13,15.45227051,149.2084961,·ñ
460-00-661652-11,42.78845215,467.7928467,·ñ
460-00-708384-21,47.1451416,233.529541,·ñ
460-00-718793-21,113.4655762,1010.985352,·ñ
460-00-703532-12,59.97460938,368.6502686,·ñ
460-00-661507-13,81.08227539,482.8244629,·ñ
460-00-718598-12,11.50170898,100.4110107,·ñ
460-00-708570-1,230.7452402,2178.84493,·ñ
460-00-203070-131,318.2019043,3584.19519,·ñ
460-00-661471-12,110.71521,1067.586182,·ñ
460-00-661305-13,671.4051514,9296.959595,·ñ
460-00-703565-12,45.32324219,724.7685547,·ñ
460-00-661322-112,9.9609375,72.70825195,·ñ
460-00-703597-12,72.0880127,578.6408691,·ñ
460-00-708355-21,8.981445313,103.6717529,·ñ
460-00-661710-12,16.20935059,163.0661621,·ñ
460-00-661580-11,460.8520508,3292.018188,·ñ
460-00-661306-11,443.6079102,3102.849731,·ñ
460-00-719070-11,26.26098633,390.0559082,·ñ
460-00-703534-11,90.92663574,1122.431152,·ñ
460-00-703759-13,155.4289551,1390.409668,·ñ
460-00-718420-11,231.2406006,1769.768188,·ñ
460-00-708385-12,60.2512207,339.4473877,·ñ
460-00-703778-11,153.7867432,1108.621216,·ñ
460-00-718527-13,68.88464355,556.4628906,·ñ
460-00-661578-11,56.78894043,221.0788574,·ñ
460-00-703504-13,79.07189941,1260.865723,·ñ
460-00-203045-131,59.82531738,607.4470215,·ñ
460-00-661462-11,91.25793457,692.8399658,·ñ
460-00-661379-12,214.2927246,1875.808594,·ñ
460-00-718396-12,127.7498779,1299.584106,·ñ
460-00-708446-21,8.565185547,54.64428711,·ñ
460-00-661490-113,16.14086914,182.010376,·ñ
460-00-704680-11,34.52612305,231.1295166,·ñ
460-00-661332-11,72.06530762,638.6818848,·ñ
460-00-703796-11,1102.753418,7939.00415,·ñ
460-00-661325-113,183.7669678,2080.462891,·ñ
460-00-661734-11,50.10705566,269.6734619,·ñ
460-00-704663-11,142.6817627,1074.635254,·ñ
460-00-708452-21,151.442627,1796.360718,·ñ
460-00-704691-12,10.34997559,101.8061523,·ñ
460-00-661504-13,109.8555908,1212.808105,·ñ
460-00-703711-11,51.04956055,335.5108643,·ñ
460-00-661357-11,107.609375,268.1223145,·ñ
460-00-703754-13,151.4312744,985.3597412,·ñ
460-00-703518-12,114.5598145,784.2578125,·ñ
460-00-661409-13,145.8798828,1206.592529,·ñ
460-00-661299-112,61.0892334,553.5057373,·ñ
460-00-661316-13,145.4002686,1037.806641,·ñ
460-00-703621-13,101.8552246,1229.039673,·ñ
460-00-703854-13,97.39733887,1289.715332,·ñ
460-00-661387-12,232.8327637,3285.325684,·ñ
460-00-703744-13,15.91345215,220.2266846,·ñ
460-00-661574-11,65.72851563,666.7138672,·ñ
460-00-661579-11,0,0,·ñ
460-00-661455-12,53.48583984,399.1776123,·ñ
460-00-704578-12,51.99230957,411.3240967,·ñ
460-00-708544-13,58.81713867,495.456665,·ñ
460-00-661461-13,87.79443359,1173.131104,·ñ
460-00-703721-111,54.64660645,487.2373047,·ñ
460-00-661280-12,780.2998047,7292.990479,·ñ
460-00-703987-24,1219.797852,12531.1698,·ñ
460-00-661389-12,30.31750488,93.51708984,·ñ
460-00-708543-13,40.88928223,49.4543457,·ñ
460-00-718504-11,95.77062988,618.8751221,·ñ
460-00-718670-12,208.7055664,1082.429565,·ñ
460-00-661263-13,156.9604492,749.5064697,·ñ
460-00-661680-12,71.96411133,525.0238037,·ñ
460-00-704685-12,5.882202148,23.37194824,·ñ
460-00-661369-13,84.2833252,1000.860352,·ñ
460-00-661384-113,260.2562256,1956.916626,·ñ
460-00-704679-11,3.154296875,26.07995605,·ñ
460-00-661691-12,426.4611816,3238.652466,·ñ
460-00-704670-13,47.72595215,207.5203857,·ñ
460-00-718565-11,95.02429199,609.8553467,·ñ
460-00-703844-12,34.70056152,339.019165,·ñ
460-00-203293-132,0,0,·ñ
460-00-703794-11,72.54516602,750.3419189,·ñ
460-00-661708-11,109.1253662,845.2469482,·ñ
460-00-661581-12,187.8868408,1454.587891,·ñ
460-00-704692-13,64.77172852,435.0888672,·ñ
460-00-703746-11,16.75830078,159.2404785,·ñ
460-00-718384-13,93.63208008,587.9082031,·ñ
460-00-661278-113,163.0397949,960.9702148,·ñ
460-00-718890-21,70.00598145,582.3394775,·ñ
460-00-703836-12,29.84741211,279.7489014,·ñ
460-00-661284-12,88.07666016,703.1428223,·ñ
460-00-703492-13,112.1351318,1007.031982,·ñ
460-00-661418-11,121.4020996,1870.993774,·ñ
460-00-718618-13,154.2030029,546.9995117,·ñ
460-00-704690-13,4.957763672,35.2520752,·ñ
460-00-661485-11,0,0,·ñ
460-00-718581-12,121.9643555,868.5390625,·ñ
460-00-718861-21,150.2189941,629.604126,·ñ
460-00-661725-11,356.9125977,2030.489868,·ñ
460-00-703531-11,29.11376953,474.3991699,·ñ
460-00-718344-12,107.5534668,831.4852295,·ñ
460-00-703631-12,186.885376,1700.00293,·ñ
460-00-718349-11,309.5308838,3169.105225,·ñ
460-00-718383-13,677.8846436,5602.931274,·ñ
460-00-718569-11,19.58288574,110.4414063,·ñ
460-00-203047-131,236.1499023,1942.91394,·ñ
460-00-661696-12,43.51538086,339.7817383,·ñ
460-00-661612-21,34.82861328,1032.734009,·ñ
460-00-703522-13,75.61169434,511.8964844,·ñ
460-00-703515-12,20.96618652,65.54187012,·ñ
460-00-661309-12,231.9455566,3422.55957,·ñ
460-00-661327-12,4.417602539,23.96740723,·ñ
460-00-703721-11,54.4744873,572.6761475,·ñ
460-00-661602-22,1049.54895,19608.24866,·ñ
460-00-661340-11,100.2642822,1043.522461,·ñ
460-00-661422-11,285.116333,2448.931641,·ñ
460-00-719038-11,103.7089844,1571.307495,·ñ
460-00-718368-11,27.58166504,273.2677002,·ñ
460-00-661688-13,34.91577148,398.3580322,·ñ
460-00-703766-12,2.194580078,10.41992188,·ñ
460-00-703750-12,121.9715576,1276.403564,·ñ
460-00-661643-12,26.43615723,206.1165771,·ñ
460-00-661326-112,198.0742188,1239.814331,·ñ
460-00-703933-12,76.69812012,973.0950928,·ñ
460-00-661331-11,77.41687012,255.2819824,·ñ
460-00-703726-11,43.56921387,221.5678711,·ñ
460-00-661375-12,112.6933594,875.1115723,·ñ
460-00-703637-13,260.9367676,2033.189697,·ñ
460-00-703867-11,15.76599121,126.1064453,·ñ
460-00-703496-11,157.690918,640.4567871,·ñ
460-00-708369-21,60.28356934,448.036377,·ñ
460-00-718460-12,179.3129883,1773.303589,·ñ
460-00-661250-111,8.839355469,144.1893311,·ñ
460-00-703676-11,393.8255615,3108.466797,·ñ
460-00-703600-11,131.6746826,1431.552979,·ñ
460-00-708473-21,133.1085205,1056.720093,·ñ
460-00-703804-11,237.0313721,1738.251221,·ñ
460-00-708434-21,9.557861328,9.59753418,·ñ
460-00-203055-132,213.7496338,2190.373657,·ñ
460-00-718649-11,269.7932129,3903.232666,·ñ
460-00-703695-13,196.7957764,889.6569824,·ñ
460-00-703505-12,157.0333252,1146.48877,·ñ
460-00-718578-12,25.46911621,175.345459,·ñ
460-00-718536-12,167.034668,2340.258057,·ñ
460-00-708380-22,15.36206055,83.43457031,·ñ
460-00-661606-21,102.8312988,1482.934448,·ñ
460-00-661442-12,184.0828857,2098.615845,·ñ
460-00-703905-13,15.47180176,163.1988525,·ñ
460-00-708557-21,174.489624,1385.469116,·ñ
460-00-718857-21,89.59753418,1151.062622,·ñ
460-00-661508-12,53.20275879,431.8308105,·ñ
460-00-661683-13,260.3051758,1494.671143,·ñ
460-00-661730-13,94.17871094,1209.979858,·ñ
460-00-661367-12,35.04394531,359.8133545,·ñ
460-00-203058-133,3152.499268,24137.64331,·ñ
460-00-661740-12,220.8302002,3231.42334,·ñ
460-00-203057-132,868.9595947,8409.595581,·ñ
460-00-704592-12,488.0216064,1762.388184,·ñ
460-00-661292-111,4.990478516,27.22644043,·ñ
460-00-661385-12,31.33496094,260.2578125,·ñ
460-00-203338-133,103.0777588,777.5377197,·ñ
460-00-708515-11,215.2680664,1435.724121,·ñ
460-00-661657-12,87.39599609,727.4248047,·ñ
460-00-661751-11,0,0,·ñ
460-00-704658-12,5.92578125,31.50317383,·ñ
460-00-703870-12,155.0407715,951.038208,·ñ
460-00-708364-21,5.644897461,59.72119141,·ñ
460-00-661569-12,181.0360107,1707.895508,·ñ
460-00-703692-11,64.89660645,495.3032227,·ñ
460-00-704601-12,140.2434082,1936.041016,·ñ
460-00-661453-13,17.31469727,148.3399658,·ñ
460-00-718640-11,66.17919922,625.9510498,·ñ
460-00-718463-11,290.9313965,2191.748657,·ñ
460-00-703894-11,13.88916016,120.3135986,·ñ
460-00-704599-13,203.8468018,1563.889771,·ñ
460-00-661620-122,61.35595703,694.3037109,·ñ
460-00-661529-12,406.5727539,3304.722412,·ñ
460-00-704629-13,175.6638184,1945.103882,·ñ
460-00-703636-12,110.6381836,1573.076538,·ñ
460-00-718868-21,36.38439941,292.3996582,·ñ
460-00-703594-12,261.508667,2918.947266,·ñ
460-00-708533-13,495.9916992,4925.17334,·ñ
460-00-704541-21,15.23925781,127.5162354,·ñ
460-00-718378-13,0,0,·ñ
460-00-703514-13,404.7111816,2904.196411,·ñ
460-00-203124-131,0,0,·ñ
460-00-203261-132,0,0,·ñ
460-00-661483-12,89.14733887,706.7840576,·ñ
460-00-661265-12,290.8623047,2759.127319,·ñ
460-00-718386-11,109.3070068,661.0263672,·ñ
460-00-661415-12,107.3717041,874.8922119,·ñ
460-00-703938-12,81.1036377,1127.827759,·ñ
460-00-718495-12,66.18591309,468.305542,·ñ
460-00-708556-11,839.3614502,7323.774292,·ñ
460-00-718346-11,45.0378418,441.5767822,·ñ
460-00-661339-13,22.35974121,204.3895264,·ñ
460-00-718505-13,74.97375488,698.2994385,·ñ
460-00-718888-21,149.8579102,1299.764038,·ñ
460-00-661294-13,56.23071289,404.0874023,·ñ
460-00-718490-11,87.19128418,379.3391113,·ñ
460-00-708470-21,482.5646973,4129.480835,·ñ
460-00-704547-21,109.8326416,940.0423584,·ñ
460-00-703909-12,104.2075195,980.6253662,·ñ
460-00-708572-1,258.4007822,2084.584279,·ñ
460-00-704655-11,26.69274902,454.4980469,·ñ
460-00-704622-11,58.96325684,723.8446045,·ñ
460-00-718582-13,134.2388916,897.4335938,·ñ
460-00-704736-21,110.1541748,699.9309082,·ñ
460-00-661738-13,323.8405762,2346.818726,·ñ
460-00-661735-13,212.2172852,603.7476807,·ñ
460-00-718960-11,244.1776123,1633.720703,·ñ
460-00-708534-21,60.88671875,681.5197754,·ñ
460-00-661543-12,622.1646729,3839.536743,·ñ
460-00-703510-11,52.14660645,659.8343506,·ñ
460-00-703580-12,8.963134766,18.81506348,·ñ
460-00-661677-11,146.7794189,1009.862915,·ñ
460-00-703706-13,237.3520508,2157.600464,·ñ
460-00-703578-11,1.635131836,10.11950684,·ñ
460-00-703957-13,5.383544922,28.30395508,·ñ
460-00-203050-131,938.4658203,6723.334595,·ñ
460-00-703656-12,71.12353516,605.6036377,·ñ
460-00-703634-11,240.4674072,2058.711426,·ñ
460-00-704660-12,54.60192871,667.991333,·ñ
460-00-703547-12,1.125732422,9.775024414,·ñ
460-00-703873-11,303.1347656,641.8306885,·ñ
460-00-703783-12,40.44836426,196.8068848,·ñ
460-00-718377-12,366.9171143,2623.78833,·ñ
460-00-703633-11,77.33728027,447.4530029,·ñ
460-00-719092-11,240.9658203,2654.360474,·ñ
460-00-703761-13,28.00683594,570.9974365,·ñ
460-00-708571-1,664.7974707,5586.912037,·ñ
460-00-703716-13,68.30029297,883.0987549,·ñ
460-00-661291-112,72.89587402,584.5792236,·ñ
460-00-703800-13,117.5356445,1083.10437,·ñ
460-00-704664-11,203.1383057,1022.14856,·ñ
460-00-704590-13,566.6036377,4176.663574,·ñ
460-00-703625-12,43.33898926,348.4256592,·ñ
460-00-718589-12,7.9609375,72.32958984,·ñ
460-00-704667-12,138.9620361,1694.330811,·ñ
460-00-661689-11,10.84570313,86.6796875,·ñ
460-00-661467-12,47.56652832,319.9263916,·ñ
460-00-661419-13,53.59020996,900.817749,·ñ
460-00-703577-12,6.253295898,26.32641602,·ñ
460-00-661396-11,347.2358398,2478.855469,·ñ
460-00-718599-12,45.90637207,870.7027588,·ñ
460-00-718359-12,524.7460938,5117.581787,·ñ
460-00-718404-12,102.2955322,1393.798584,·ñ
460-00-661308-13,27.80236816,205.5726318,·ñ
460-00-661395-11,10.59790039,99.3314209,·ñ
460-00-704712-21,25.87548828,160.1893311,·ñ
460-00-718858-21,168.744751,1268.806641,·ñ
460-00-718632-11,69.01489258,791.5788574,·ñ
460-00-708488-21,6.564086914,20.83337402,·ñ
460-00-661444-13,88.43701172,644.0828857,·ñ
460-00-661447-13,367.6295166,4806.172974,·ñ
460-00-203256-132,0,0,·ñ
460-00-703993-121,371.4697266,4823.807983,·ñ
460-00-703575-13,68.83203125,525.1567383,·ñ
460-00-661424-13,17.21606445,373.9350586,·ñ
460-00-703557-12,116.5428467,2047.936646,·ñ
460-00-718340-12,71.7487793,774.4906006,·ñ
460-00-703509-13,118.427002,864.3049316,·ñ
460-00-719098-12,1182.59021,9446.019409,·ñ
460-00-826902-132,0,0,·ñ
460-00-718611-11,33.1348877,354.2478027,·ñ
460-00-718650-11,59.48510742,391.7596436,·ñ
460-00-661305-111,366.7219238,5898.502808,·ñ
460-00-661302-13,100.7248535,794.3157959,·ñ
460-00-661436-11,244.1629639,2289.740601,·ñ
460-00-661601-21,26.97363281,174.2749023,·ñ
460-00-203416-133,394.4332275,3897.586426,·ñ
460-00-703769-13,7.064086914,49.48547363,·ñ
460-00-661401-13,174.6866455,2056.061279,·ñ
460-00-718339-11,34.01196289,286.8505859,·ñ
460-00-661288-12,69.0925293,600.100708,·ñ
460-00-661608-22,381.8515625,5735.127075,·ñ
460-00-703520-12,93.18774414,986.5644531,·ñ
460-00-703978-12,139.5517578,1132.893555,·ñ
460-00-661248-12,116.4539795,1168.256836,·ñ
460-00-203076-131,496.8306885,20247.16858,·ñ
460-00-708540-11,285.9205322,2793.518311,·ñ
460-00-661736-13,63.87109375,516.7042236,·ñ
460-00-718673-12,90.8717041,1202.372192,·ñ
460-00-703768-11,38.34191895,562.4256592,·ñ
460-00-703934-12,52.64404297,229.0031738,·ñ
460-00-203356-131,754.1816406,10585.04822,·ñ
460-00-703608-12,234.9631348,3098.521484,·ñ
460-00-718520-12,51.32836914,498.072998,·ñ
460-00-718894-11,76.34777832,514.0968018,·ñ
460-00-703770-11,191.3214111,1403.418823,·ñ
460-00-703628-13,191.3604736,2184.161377,·ñ
460-00-661361-12,201.9462891,1663.416748,·ñ
460-00-704529-21,17.78588867,186.6697998,·ñ
460-00-703751-13,62.32946777,882.1837158,·ñ
460-00-703764-11,146.0074463,1595.846069,·ñ
460-00-718679-13,92.32543945,694.8027344,·ñ
460-00-704676-11,4.22265625,39.3795166,·ñ
460-00-718647-11,182.2720947,1461.843628,·ñ
460-00-661296-11,137.1141357,1013.434448,·ñ
460-00-661741-12,77.84448242,745.6697998,·ñ
460-00-718740-22,146.8706055,1168.037964,·ñ
460-00-703913-13,41.75610352,447.6931152,·ñ
460-00-703551-11,118.4125977,1782.187378,·ñ
460-00-661745-12,126.2635498,1203.189331,·ñ
460-00-661614-21,26.55334473,82.50170898,·ñ
460-00-718768-13,35.12719727,616.8890381,·ñ
460-00-718443-11,8.057128906,59.09265137,·ñ
460-00-718828-12,55.9630127,406.2280273,·ñ
460-00-661719-13,51.76794434,756.7631836,·ñ
460-00-718820-21,5.841064453,29.50134277,·ñ
460-00-703528-12,116.3026123,1039.432251,·ñ
460-00-703490-11,46.67114258,470.5814209,·ñ
460-00-703993-21,365.9530029,4729.099976,·ñ
460-00-704632-12,113.0545654,740.5461426,·ñ
460-00-708588-1,4861.014397,50372.31759,·ñ
460-00-718617-12,15.88720703,65.03149414,·ñ
460-00-719085-21,0,0,·ñ
460-00-718342-11,46.16467285,508.7467041,·ñ
460-00-703819-12,48.41247559,475.3188477,·ñ
460-00-718591-11,69.3293457,1290.74231,·ñ
460-00-661329-113,497.7021484,3484.588135,·ñ
460-00-703675-12,13.9432373,345.9263916,·ñ
460-00-661350-12,8.967285156,75.84033203,·ñ
460-00-703902-13,40.62475586,258.8895264,·ñ
460-00-661328-12,135.8037109,1720.675049,·ñ
460-00-661417-13,28.25268555,157.6971436,·ñ
460-00-718434-11,175.7216797,1031.018188,·ñ
460-00-661685-11,69.65576172,508.8048096,·ñ
460-00-718518-12,25.62512207,219.3662109,·ñ
460-00-826944-131,0,0,·ñ
460-00-661276-12,51.58996582,276.9804688,·ñ
460-00-703857-11,19.82092285,175.4685059,·ñ
460-00-703513-12,123.0836182,998.2070313,·ñ
460-00-661494-11,275.5842285,2138.888184,·ñ
460-00-661744-12,13.54833984,177.1790771,·ñ
460-00-661407-11,131.2976074,2001.999634,·ñ
460-00-661342-12,149.8927002,1135.549438,·ñ
460-00-704671-12,9.611450195,48.17431641,·ñ
460-00-718706-21,88.30651855,354.8739014,·ñ
460-00-703740-13,61.89147949,205.9573975,·ñ
460-00-661532-12,105.8818359,614.0819092,·ñ
460-00-718399-12,64.05273438,1074.650269,·ñ
460-00-704612-13,18.30297852,85.24804688,·ñ
460-00-661506-13,52.20666504,799.1307373,·ñ
460-00-718380-13,173.0432129,1520.730713,·ñ
460-00-661334-11,267.6256104,1560.639893,·ñ
460-00-703708-11,178.9880371,1571.26123,·ñ
460-00-718489-12,472.7349854,5450.72583,·ñ
460-00-708381-21,5.701049805,35.7767334,·ñ
460-00-719099-11,235.3533936,2337.579224,·ñ
460-00-719091-11,398.5509033,3356.798462,·ñ
460-00-661748-11,14.25097656,39.76647949,·ñ
460-00-703798-13,401.1732178,2968.667358,·ñ
460-00-661445-11,280.4505615,1901.990967,·ñ
460-00-718741-21,0,0,·ñ
460-00-203061-132,20.57849121,184.3924561,·ñ
460-00-661609-21,30.92822266,228.7764893,·ñ
460-00-719075-13,47.66955566,1012.437988,·ñ
460-00-718733-21,87.47668457,435.3687744,·ñ
460-00-661338-11,116.8863525,719.1507568,·ñ
460-00-708383-21,8.136352539,161.8728027,·ñ
460-00-661400-12,52.70288086,367.5096436,·ñ
460-00-661568-12,48.77929688,472.9332275,·ñ
460-00-661460-13,353.9796143,2793.717651,·ñ
460-00-661412-11,96.07531738,1851.741211,·ñ
460-00-718496-13,56.77661133,533.9309082,·ñ
